code_commit,code_digest,image_digest,config_digest,protocol_version,proof_backend,mpc_backend,mpc_program_digest,production_path,deployment_id,run_id,batch_id,request_id,task_id_hash,binding_tag,committee_epoch,regional_epoch,global_epoch,production_trace_sha256,trace_nonce,runtime_trace_path,runtime_trace_file_sha256,raw_log_path,raw_log_sha256,sample_class,benchmark_family,variant,capacity,concurrency,network_profile,runtime_image_digests,runtime_profile_verified,real_anoncred,real_mpc,anoncred_in_timed_boundary,binding_in_timed_boundary,mpc_in_timed_boundary,fabric_in_timed_boundary,mock,legacy,success,exit_code,fabric_transactions,mpc_launch_ms
559e0bb531b3e4330c532e624d546d616c7849eb,a5463a90b3c1b48813560e77a89b438c2cc33d8d57c23bed868a6ca72b05a218,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,e5e4ec199eb709e456588807df0c03443fe175c2f5ba00ff7987dd78f2de279f,SAIB-RETF/2,credx-bbs-bls12-381-real,mp-spdz-malicious-rep-field,ca57a71d52244c7519483049ef2385f072f05ca69ea7e3cde06c31f37294f866,true,s4.1-component-mpc,s4v123-c16-m01,s4.1-cap16-measured-01,s4.1-request-cap16-measured-01,35ae283b6620516d10edcc78c261fd3055ee271b7869c33d7460ecd5da2763b7,ec56ecbb40c07b149c096bcee4e1cff99b2201d2672e5f23c6415a8c3014ab40,2,1,1,a467298822984a8fae09f88d8f6ed211d653b1af27591754971ba55b2095481e,9af47c787fbcf6eec49624b18acb1db99e43d9da3ec806ed8f6049e171822a27,runtime-trace.jsonl,3f1b1dc4cd22b083641f9c7ea7ecc00ce7fe6465506c4fdb8ed684d1b56e7c89,raw.log,6a143c2fb406e2aba9332655671819c9238069b4dba636a8926eb0d2031e0965,measured,S4.1-fabric-mpc-components,C_MPC,16,1,native,"[""sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079""]",true,true,true,false,true,true,false,false,false,true,0,9,136358.46053
