code_commit,code_digest,image_digest,config_digest,protocol_version,proof_backend,mpc_backend,mpc_program_digest,production_path,deployment_id,run_id,batch_id,request_id,task_id_hash,binding_tag,committee_epoch,regional_epoch,global_epoch,production_trace_sha256,trace_nonce,runtime_trace_path,runtime_trace_file_sha256,raw_log_path,raw_log_sha256,sample_class,benchmark_family,variant,capacity,concurrency,network_profile,runtime_image_digests,runtime_profile_verified,real_anoncred,real_mpc,anoncred_in_timed_boundary,binding_in_timed_boundary,mpc_in_timed_boundary,fabric_in_timed_boundary,mock,legacy,success,exit_code,fabric_transactions,mpc_launch_ms
559e0bb531b3e4330c532e624d546d616c7849eb,a5463a90b3c1b48813560e77a89b438c2cc33d8d57c23bed868a6ca72b05a218,sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079,e5e4ec199eb709e456588807df0c03443fe175c2f5ba00ff7987dd78f2de279f,SAIB-RETF/2,credx-bbs-bls12-381-real,mp-spdz-malicious-rep-field,ca57a71d52244c7519483049ef2385f072f05ca69ea7e3cde06c31f37294f866,true,s4.1-component-mpc,s4v123-c32-w02,s4.1-cap32-warmup-02,s4.1-request-cap32-warmup-02,7b3f6f0bebd2d58626eefebed807dc7398e4c4e13ca17ea8ea3e607b16d96ef3,b55d986fabfbdc13bbff1792730cbb1a34e8cb97d084db21a2ab7676da7c1f03,2,1,1,0cf0ab44e76b89b493c844bb97960a214278afea24bee9e6e984ff5191bbcbc8,be9cc7e4cc3203d42500ea4e25daa71567ca8d263af7c27f957612595470ab26,runtime-trace.jsonl,41fe94b03f1e3313be530370d03f449c454201d8b6e6e741df2587776ffbfe11,raw.log,e3d5ed217b868588bfb51f9d762d854547478ff4a53b06ef56388b041f9ec98a,warmup,S4.1-fabric-mpc-components,C_MPC,32,1,native,"[""sha256:532a8ccbe2aa5cc8d5d789fd51537f7e03d80aa07758509b75d4e14f13d76079""]",true,true,true,false,true,true,false,false,false,true,0,9,251592.600456
