experiment,operation,run_id,seed,deployment_id,warmups_discarded,evaluate_or_submit,proposal_build_ms,endorsement_ms,ordering_submit_ms,event_wait_ms,total_ms,input_bytes,output_bytes,business_valid,success,error
E4,valid_global_membership_verification,21,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,302.001800000,0.000000000,0.000000000,302.001800000,2193,78,true,true,
E4,valid_global_membership_verification,22,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,287.185700000,0.000000000,0.000000000,287.185700000,2193,78,true,true,
E4,valid_global_membership_verification,23,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,290.855700000,0.000000000,0.000000000,290.855700000,2193,78,true,true,
E4,valid_global_membership_verification,24,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,277.110900000,0.000000000,0.000000000,277.110900000,2193,78,true,true,
E4,valid_global_membership_verification,25,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,278.857300000,0.000000000,0.000000000,278.857300000,2193,78,true,true,
E4,valid_global_membership_verification,26,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,290.007000000,0.000000000,0.000000000,290.007000000,2193,78,true,true,
E4,valid_global_membership_verification,27,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,284.015500000,0.000000000,0.000000000,284.015500000,2193,78,true,true,
E4,valid_global_membership_verification,28,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,276.134000000,0.000000000,0.000000000,276.134000000,2193,78,true,true,
E4,valid_global_membership_verification,29,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,313.369600000,0.000000000,0.000000000,313.369600000,2193,78,true,true,
E4,valid_global_membership_verification,30,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,315.806600000,0.000000000,0.000000000,315.806600000,2193,78,true,true,
E4,valid_global_membership_verification,31,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,294.562800000,0.000000000,0.000000000,294.562800000,2193,78,true,true,
E4,valid_global_membership_verification,32,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,291.556600000,0.000000000,0.000000000,291.556600000,2193,78,true,true,
E4,valid_global_membership_verification,33,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,282.918400000,0.000000000,0.000000000,282.918400000,2193,78,true,true,
E4,valid_global_membership_verification,34,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,285.811900000,0.000000000,0.000000000,285.811900000,2193,78,true,true,
E4,valid_global_membership_verification,35,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,277.359900000,0.000000000,0.000000000,277.359900000,2193,78,true,true,
E4,valid_global_membership_verification,36,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,303.741100000,0.000000000,0.000000000,303.741100000,2193,78,true,true,
E4,valid_global_membership_verification,37,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,282.246000000,0.000000000,0.000000000,282.246000000,2193,78,true,true,
E4,valid_global_membership_verification,38,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,287.771100000,0.000000000,0.000000000,287.771100000,2193,78,true,true,
E4,valid_global_membership_verification,39,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,296.516100000,0.000000000,0.000000000,296.516100000,2193,78,true,true,
E4,valid_global_membership_verification,40,2026,e4-20260713T113950.708594500,5,evaluate,0.506100000,293.101800000,0.000000000,0.000000000,293.607900000,2193,78,true,true,
E4,valid_global_membership_verification,41,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,290.109500000,0.000000000,0.000000000,290.109500000,2193,78,true,true,
E4,valid_global_membership_verification,42,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,293.604900000,0.000000000,0.000000000,293.604900000,2193,78,true,true,
E4,valid_global_membership_verification,43,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,281.574100000,0.000000000,0.000000000,281.574100000,2193,78,true,true,
E4,valid_global_membership_verification,44,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,282.910800000,0.000000000,0.000000000,282.910800000,2193,78,true,true,
E4,valid_global_membership_verification,45,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,322.154600000,0.000000000,0.000000000,322.154600000,2193,78,true,true,
E4,valid_global_membership_verification,46,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,313.293500000,0.000000000,0.000000000,313.293500000,2193,78,true,true,
E4,valid_global_membership_verification,47,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,304.131900000,0.000000000,0.000000000,304.131900000,2193,78,true,true,
E4,valid_global_membership_verification,48,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,289.153700000,0.000000000,0.000000000,289.153700000,2193,78,true,true,
E4,valid_global_membership_verification,49,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,294.000400000,0.000000000,0.000000000,294.000400000,2193,78,true,true,
E4,valid_global_membership_verification,50,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,295.975700000,0.000000000,0.000000000,295.975700000,2193,78,true,true,
E4,preprocessing_signature_verification,1,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.096300000,0.000000000,0.000000000,2.096300000,1200,22,true,true,
E4,preprocessing_signature_verification,2,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.222700000,0.000000000,0.000000000,3.222700000,1200,22,true,true,
E4,preprocessing_signature_verification,3,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.121200000,0.000000000,0.000000000,3.121200000,1200,22,true,true,
E4,preprocessing_signature_verification,4,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.629400000,0.000000000,0.000000000,2.629400000,1200,22,true,true,
E4,preprocessing_signature_verification,5,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.472800000,0.000000000,0.000000000,3.472800000,1200,22,true,true,
E4,preprocessing_signature_verification,6,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.647500000,0.000000000,0.000000000,2.647500000,1200,22,true,true,
E4,preprocessing_signature_verification,7,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.213700000,0.000000000,0.000000000,3.213700000,1200,22,true,true,
E4,preprocessing_signature_verification,8,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.197300000,0.000000000,0.000000000,3.197300000,1200,22,true,true,
E4,preprocessing_signature_verification,9,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.733000000,0.000000000,0.000000000,2.733000000,1200,22,true,true,
E4,preprocessing_signature_verification,10,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.265700000,0.000000000,0.000000000,3.265700000,1200,22,true,true,
E4,preprocessing_signature_verification,11,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.604400000,0.000000000,0.000000000,2.604400000,1200,22,true,true,
E4,preprocessing_signature_verification,12,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.704600000,0.000000000,0.000000000,2.704600000,1200,22,true,true,
E4,preprocessing_signature_verification,13,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.185400000,0.000000000,0.000000000,3.185400000,1200,22,true,true,
E4,preprocessing_signature_verification,14,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.289300000,0.000000000,0.000000000,3.289300000,1200,22,true,true,
E4,preprocessing_signature_verification,15,2026,e4-20260713T113950.708594500,5,evaluate,0.528300000,3.396700000,0.000000000,0.000000000,3.925000000,1200,22,true,true,
E4,preprocessing_signature_verification,16,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.804300000,0.000000000,0.000000000,3.804300000,1200,22,true,true,
E4,preprocessing_signature_verification,17,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,5.442000000,0.000000000,0.000000000,5.442000000,1200,22,true,true,
E4,preprocessing_signature_verification,18,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.867000000,0.000000000,0.000000000,3.867000000,1200,22,true,true,
E4,preprocessing_signature_verification,19,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.965400000,0.000000000,0.000000000,3.965400000,1200,22,true,true,
E4,preprocessing_signature_verification,20,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.843000000,0.000000000,0.000000000,3.843000000,1200,22,true,true,
E4,preprocessing_signature_verification,21,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.701200000,0.000000000,0.000000000,2.701200000,1200,22,true,true,
E4,preprocessing_signature_verification,22,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,4.466300000,0.000000000,0.000000000,4.466300000,1200,22,true,true,
E4,preprocessing_signature_verification,23,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.880300000,0.000000000,0.000000000,2.880300000,1200,22,true,true,
E4,preprocessing_signature_verification,24,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.869800000,0.000000000,0.000000000,3.869800000,1200,22,true,true,
E4,preprocessing_signature_verification,25,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.161500000,0.000000000,0.000000000,3.161500000,1200,22,true,true,
E4,preprocessing_signature_verification,26,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.681500000,0.000000000,0.000000000,2.681500000,1200,22,true,true,
E4,preprocessing_signature_verification,27,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.894300000,0.000000000,0.000000000,3.894300000,1200,22,true,true,
E4,preprocessing_signature_verification,28,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.635200000,0.000000000,0.000000000,2.635200000,1200,22,true,true,
E4,preprocessing_signature_verification,29,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.775700000,0.000000000,0.000000000,3.775700000,1200,22,true,true,
E4,preprocessing_signature_verification,30,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.667000000,0.000000000,0.000000000,2.667000000,1200,22,true,true,
E4,preprocessing_signature_verification,31,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.680800000,0.000000000,0.000000000,2.680800000,1200,22,true,true,
E4,preprocessing_signature_verification,32,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,4.880800000,0.000000000,0.000000000,4.880800000,1200,22,true,true,
E4,preprocessing_signature_verification,33,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.676300000,0.000000000,0.000000000,2.676300000,1200,22,true,true,
E4,preprocessing_signature_verification,34,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.664900000,0.000000000,0.000000000,2.664900000,1200,22,true,true,
E4,preprocessing_signature_verification,35,2026,e4-20260713T113950.708594500,5,evaluate,0.540800000,2.638000000,0.000000000,0.000000000,3.178800000,1200,22,true,true,
E4,preprocessing_signature_verification,36,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.656000000,0.000000000,0.000000000,2.656000000,1200,22,true,true,
E4,preprocessing_signature_verification,37,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.505300000,0.000000000,0.000000000,3.505300000,1200,22,true,true,
E4,preprocessing_signature_verification,38,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.651300000,0.000000000,0.000000000,2.651300000,1200,22,true,true,
E4,preprocessing_signature_verification,39,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.861900000,0.000000000,0.000000000,2.861900000,1200,22,true,true,
E4,preprocessing_signature_verification,40,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.837600000,0.000000000,0.000000000,2.837600000,1200,22,true,true,
E4,preprocessing_signature_verification,41,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.657900000,0.000000000,0.000000000,2.657900000,1200,22,true,true,
E4,preprocessing_signature_verification,42,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.232400000,0.000000000,0.000000000,3.232400000,1200,22,true,true,
E4,preprocessing_signature_verification,43,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.736300000,0.000000000,0.000000000,3.736300000,1200,22,true,true,
E4,preprocessing_signature_verification,44,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.655700000,0.000000000,0.000000000,2.655700000,1200,22,true,true,
E4,preprocessing_signature_verification,45,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.175100000,0.000000000,0.000000000,2.175100000,1200,22,true,true,
E4,preprocessing_signature_verification,46,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.219100000,0.000000000,0.000000000,3.219100000,1200,22,true,true,
E4,preprocessing_signature_verification,47,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.648400000,0.000000000,0.000000000,2.648400000,1200,22,true,true,
E4,preprocessing_signature_verification,48,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.253300000,0.000000000,0.000000000,2.253300000,1200,22,true,true,
E4,preprocessing_signature_verification,49,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.635600000,0.000000000,0.000000000,3.635600000,1200,22,true,true,
E4,preprocessing_signature_verification,50,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,1.250300000,0.000000000,0.000000000,1.250300000,1200,22,true,true,
E4,committee_signature_set_verification,1,2026,e4-20260713T113950.708594500,5,evaluate,0.547500000,3.292400000,0.000000000,0.000000000,3.839900000,2326,74,true,true,
E4,committee_signature_set_verification,2,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.807300000,0.000000000,0.000000000,3.807300000,2326,74,true,true,
E4,committee_signature_set_verification,3,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.801300000,0.000000000,0.000000000,3.801300000,2326,74,true,true,
E4,committee_signature_set_verification,4,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.182600000,0.000000000,0.000000000,3.182600000,2326,74,true,true,
E4,committee_signature_set_verification,5,2026,e4-20260713T113950.708594500,5,evaluate,0.525100000,2.734300000,0.000000000,0.000000000,3.259400000,2326,74,true,true,
E4,committee_signature_set_verification,6,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,4.576900000,0.000000000,0.000000000,4.576900000,2326,74,true,true,
E4,committee_signature_set_verification,7,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,4.173900000,0.000000000,0.000000000,4.173900000,2326,74,true,true,
E4,committee_signature_set_verification,8,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.734700000,0.000000000,0.000000000,3.734700000,2326,74,true,true,
E4,committee_signature_set_verification,9,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.848100000,0.000000000,0.000000000,3.848100000,2326,74,true,true,
E4,committee_signature_set_verification,10,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.196400000,0.000000000,0.000000000,3.196400000,2326,74,true,true,
E4,committee_signature_set_verification,11,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.644300000,0.000000000,0.000000000,2.644300000,2326,74,true,true,
E4,committee_signature_set_verification,12,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,4.854100000,0.000000000,0.000000000,4.854100000,2326,74,true,true,
E4,committee_signature_set_verification,13,2026,e4-20260713T113950.708594500,5,evaluate,0.530100000,3.228600000,0.000000000,0.000000000,3.758700000,2326,74,true,true,
E4,committee_signature_set_verification,14,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.691300000,0.000000000,0.000000000,3.691300000,2326,74,true,true,
E4,committee_signature_set_verification,15,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.192300000,0.000000000,0.000000000,3.192300000,2326,74,true,true,
E4,committee_signature_set_verification,16,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.814800000,0.000000000,0.000000000,3.814800000,2326,74,true,true,
E4,committee_signature_set_verification,17,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.166700000,0.000000000,0.000000000,3.166700000,2326,74,true,true,
E4,committee_signature_set_verification,18,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.791300000,0.000000000,0.000000000,3.791300000,2326,74,true,true,
E4,committee_signature_set_verification,19,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.258200000,0.000000000,0.000000000,3.258200000,2326,74,true,true,
E4,committee_signature_set_verification,20,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.746000000,0.000000000,0.000000000,3.746000000,2326,74,true,true,
E4,committee_signature_set_verification,21,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.829200000,0.000000000,0.000000000,3.829200000,2326,74,true,true,
E4,committee_signature_set_verification,22,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.831300000,0.000000000,0.000000000,3.831300000,2326,74,true,true,
E4,committee_signature_set_verification,23,2026,e4-20260713T113950.708594500,5,evaluate,0.528300000,5.489200000,0.000000000,0.000000000,6.017500000,2326,74,true,true,
E4,committee_signature_set_verification,24,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,4.762000000,0.000000000,0.000000000,4.762000000,2326,74,true,true,
E4,committee_signature_set_verification,25,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,4.909900000,0.000000000,0.000000000,4.909900000,2326,74,true,true,
E4,committee_signature_set_verification,26,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.834200000,0.000000000,0.000000000,3.834200000,2326,74,true,true,
E4,committee_signature_set_verification,27,2026,e4-20260713T113950.708594500,5,evaluate,0.533400000,3.189700000,0.000000000,0.000000000,3.723100000,2326,74,true,true,
E4,committee_signature_set_verification,28,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,4.251800000,0.000000000,0.000000000,4.251800000,2326,74,true,true,
E4,committee_signature_set_verification,29,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,4.158100000,0.000000000,0.000000000,4.158100000,2326,74,true,true,
E4,committee_signature_set_verification,30,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,4.637400000,0.000000000,0.000000000,4.637400000,2326,74,true,true,
E4,committee_signature_set_verification,31,2026,e4-20260713T113950.708594500,5,evaluate,0.539800000,3.185900000,0.000000000,0.000000000,3.725700000,2326,74,true,true,
E4,committee_signature_set_verification,32,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.283800000,0.000000000,0.000000000,3.283800000,2326,74,true,true,
E4,committee_signature_set_verification,33,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,4.417500000,0.000000000,0.000000000,4.417500000,2326,74,true,true,
E4,committee_signature_set_verification,34,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,4.290600000,0.000000000,0.000000000,4.290600000,2326,74,true,true,
E4,committee_signature_set_verification,35,2026,e4-20260713T113950.708594500,5,evaluate,0.533800000,4.254200000,0.000000000,0.000000000,4.788000000,2326,74,true,true,
E4,committee_signature_set_verification,36,2026,e4-20260713T113950.708594500,5,evaluate,0.535600000,4.052700000,0.000000000,0.000000000,4.588300000,2326,74,true,true,
E4,committee_signature_set_verification,37,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,2.362900000,0.000000000,0.000000000,2.362900000,2326,74,true,true,
E4,committee_signature_set_verification,38,2026,e4-20260713T113950.708594500,5,evaluate,1.548400000,3.983600000,0.000000000,0.000000000,5.532000000,2326,74,true,true,
E4,committee_signature_set_verification,39,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.720100000,0.000000000,0.000000000,3.720100000,2326,74,true,true,
E4,committee_signature_set_verification,40,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,4.442900000,0.000000000,0.000000000,4.442900000,2326,74,true,true,
E4,committee_signature_set_verification,41,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.227100000,0.000000000,0.000000000,3.227100000,2326,74,true,true,
E4,committee_signature_set_verification,42,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,4.301800000,0.000000000,0.000000000,4.301800000,2326,74,true,true,
E4,committee_signature_set_verification,43,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,4.237200000,0.000000000,0.000000000,4.237200000,2326,74,true,true,
E4,committee_signature_set_verification,44,2026,e4-20260713T113950.708594500,5,evaluate,0.602100000,3.762900000,0.000000000,0.000000000,4.365000000,2326,74,true,true,
E4,committee_signature_set_verification,45,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.761100000,0.000000000,0.000000000,3.761100000,2326,74,true,true,
E4,committee_signature_set_verification,46,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.291400000,0.000000000,0.000000000,3.291400000,2326,74,true,true,
E4,committee_signature_set_verification,47,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.177200000,0.000000000,0.000000000,3.177200000,2326,74,true,true,
E4,committee_signature_set_verification,48,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.257900000,0.000000000,0.000000000,3.257900000,2326,74,true,true,
E4,committee_signature_set_verification,49,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,5.888000000,0.000000000,0.000000000,5.888000000,2326,74,true,true,
E4,committee_signature_set_verification,50,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.128000000,0.000000000,0.000000000,3.128000000,2326,74,true,true,
E4,full_result_consistency_verification,1,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.179100000,0.000000000,0.000000000,3.179100000,2326,22,true,true,
E4,full_result_consistency_verification,2,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,4.954600000,0.000000000,0.000000000,4.954600000,2326,22,true,true,
E4,full_result_consistency_verification,3,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.229100000,0.000000000,0.000000000,3.229100000,2326,22,true,true,
E4,full_result_consistency_verification,4,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,5.077800000,0.000000000,0.000000000,5.077800000,2326,22,true,true,
E4,full_result_consistency_verification,5,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.755700000,0.000000000,0.000000000,3.755700000,2326,22,true,true,
E4,full_result_consistency_verification,6,2026,e4-20260713T113950.708594500,5,evaluate,0.539700000,4.876800000,0.000000000,0.000000000,5.416500000,2326,22,true,true,
E4,full_result_consistency_verification,7,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.770900000,0.000000000,0.000000000,3.770900000,2326,22,true,true,
E4,full_result_consistency_verification,8,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.991100000,0.000000000,0.000000000,3.991100000,2326,22,true,true,
E4,full_result_consistency_verification,9,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,4.309700000,0.000000000,0.000000000,4.309700000,2326,22,true,true,
E4,full_result_consistency_verification,10,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.747200000,0.000000000,0.000000000,3.747200000,2326,22,true,true,
E4,full_result_consistency_verification,11,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,4.355300000,0.000000000,0.000000000,4.355300000,2326,22,true,true,
E4,full_result_consistency_verification,12,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,7.640800000,0.000000000,0.000000000,7.640800000,2326,22,true,true,
E4,full_result_consistency_verification,13,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,5.998400000,0.000000000,0.000000000,5.998400000,2326,22,true,true,
E4,full_result_consistency_verification,14,2026,e4-20260713T113950.708594500,5,evaluate,0.539700000,5.744800000,0.000000000,0.000000000,6.284500000,2326,22,true,true,
E4,full_result_consistency_verification,15,2026,e4-20260713T113950.708594500,5,evaluate,0.532600000,5.054800000,0.000000000,0.000000000,5.587400000,2326,22,true,true,
E4,full_result_consistency_verification,16,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,5.612500000,0.000000000,0.000000000,5.612500000,2326,22,true,true,
E4,full_result_consistency_verification,17,2026,e4-20260713T113950.708594500,5,evaluate,0.529900000,6.085700000,0.000000000,0.000000000,6.615600000,2326,22,true,true,
E4,full_result_consistency_verification,18,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,6.222400000,0.000000000,0.000000000,6.222400000,2326,22,true,true,
E4,full_result_consistency_verification,19,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,6.656200000,0.000000000,0.000000000,6.656200000,2326,22,true,true,
E4,full_result_consistency_verification,20,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,5.429500000,0.000000000,0.000000000,5.429500000,2326,22,true,true,
E4,full_result_consistency_verification,21,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,6.740100000,0.000000000,0.000000000,6.740100000,2326,22,true,true,
E4,full_result_consistency_verification,22,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,5.611400000,0.000000000,0.000000000,5.611400000,2326,22,true,true,
E4,full_result_consistency_verification,23,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,5.298400000,0.000000000,0.000000000,5.298400000,2326,22,true,true,
E4,full_result_consistency_verification,24,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,5.109500000,0.000000000,0.000000000,5.109500000,2326,22,true,true,
E4,full_result_consistency_verification,25,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,5.453200000,0.000000000,0.000000000,5.453200000,2326,22,true,true,
E4,full_result_consistency_verification,26,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,5.530500000,0.000000000,0.000000000,5.530500000,2326,22,true,true,
E4,full_result_consistency_verification,27,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,5.313300000,0.000000000,0.000000000,5.313300000,2326,22,true,true,
E4,full_result_consistency_verification,28,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,5.256700000,0.000000000,0.000000000,5.256700000,2326,22,true,true,
E4,full_result_consistency_verification,29,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,4.356700000,0.000000000,0.000000000,4.356700000,2326,22,true,true,
E4,full_result_consistency_verification,30,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,4.819000000,0.000000000,0.000000000,4.819000000,2326,22,true,true,
E4,full_result_consistency_verification,31,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,5.958200000,0.000000000,0.000000000,5.958200000,2326,22,true,true,
E4,full_result_consistency_verification,32,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,6.702200000,0.000000000,0.000000000,6.702200000,2326,22,true,true,
E4,full_result_consistency_verification,33,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,6.330200000,0.000000000,0.000000000,6.330200000,2326,22,true,true,
E4,full_result_consistency_verification,34,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.500300000,0.000000000,0.000000000,3.500300000,2326,22,true,true,
E4,full_result_consistency_verification,35,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,4.377600000,0.000000000,0.000000000,4.377600000,2326,22,true,true,
E4,full_result_consistency_verification,36,2026,e4-20260713T113950.708594500,5,evaluate,0.542400000,5.025100000,0.000000000,0.000000000,5.567500000,2326,22,true,true,
E4,full_result_consistency_verification,37,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,5.441600000,0.000000000,0.000000000,5.441600000,2326,22,true,true,
E4,full_result_consistency_verification,38,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,6.979800000,0.000000000,0.000000000,6.979800000,2326,22,true,true,
E4,full_result_consistency_verification,39,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,4.316000000,0.000000000,0.000000000,4.316000000,2326,22,true,true,
E4,full_result_consistency_verification,40,2026,e4-20260713T113950.708594500,5,evaluate,0.541500000,3.215800000,0.000000000,0.000000000,3.757300000,2326,22,true,true,
E4,full_result_consistency_verification,41,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,4.254700000,0.000000000,0.000000000,4.254700000,2326,22,true,true,
E4,full_result_consistency_verification,42,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,5.245500000,0.000000000,0.000000000,5.245500000,2326,22,true,true,
E4,full_result_consistency_verification,43,2026,e4-20260713T113950.708594500,5,evaluate,0.000000000,3.873200000,0.000000000,0.000000000,3.873200000,2326,22,true,true,
